ProtoForm	ProtoFormGloss	Reflex	ReflexGloss	GlottologName	ACDName	GlottoCode	Latitude	Longitude	ProtoLanguage	ReflexCount
*salakeb	cover trap for fish or crustaceans	salakéb	bamboo fish trap	Iloko	Ilokano	ilok1237	15.9361	120.993	PPh	5
*salakeb	cover trap for fish or crustaceans	saxakeb	a net to catch shrimps, etc.	Itbayat	Itbayaten	ivat1242	20.77	121.85	PPh	5
*salakeb	cover trap for fish or crustaceans	salakáb	a fish-trap, carried in the hand and plunged into a shallow stream on top of a fish; when thus corraled the fish is removed by hand through a hole in the top	Pampanga	Kapampangan	pamp1243	14.9603	120.502	PPh	5
*salakeb	cover trap for fish or crustaceans	salakáb	fishtrap shaped like a basket and made wider at the bottom than at the top (usually used for catching mudfish)	Tagalog	Tagalog	taga1270	14.06	121.747	PPh	5
*salsál	to masturbate	mag-salsál	to thin or flatten out metal by pressing or beating; (vulgar) to masturbate	Bikol	Bikol	biko1240			PPh	5
*salsál	to masturbate	salsál	to masturbate; to beat an object repeatedly	Bontok	Bontok	bont1247	17.09386	121.02662	PPh	5
*salsál	to masturbate	salsál	to rebound, dribble, beat repeatedly; to masturbate	Iloko	Ilokano	ilok1237	15.9361	120.993	PPh	5
*salsál	to masturbate	sálsal	male masturbation	Batak	Palawan Batak	bata1301	10.1115	119.025	PPh	5
*salsál	to masturbate	mag-salsál	to masturbate	Tagalog	Tagalog	taga1270	14.06	121.747	PPh	5
*sampaw	waterfall	sʌpʌw	waterfall	Central Cagayan Agta	Agta (Central Cagayan)	cent2084	17.9571	121.857	PPh	5
*sampaw	waterfall	tapaw	waterfall	Ilongot	Ilongot (Kakiduge:n)	ilon1239	16.3785	121.547	PPh	5
*sampaw	waterfall	sampaw	waterfall	Kalagan	Kalagan	kala1388	6.8126	125.328	PPh	5
*sampaw	waterfall	sampow	waterfall	Ata Manobo	Manobo (Ata)	atam1240	7.7789	125.499	PPh	5
*sampaw	waterfall	sampaw	waterfall	Sarangani Manobo	Manobo (Sarangani)	sara1327	5.84903	125.499	PPh	5
*saq(e)gid	touch or brush against	ma-saʔgid-án	to get sideswiped	Bikol	Bikol	biko1240			PPh	5
*saq(e)gid	touch or brush against	sagid	to make contact with, touch, brush asgainst something with sufficient force to be felt	Ibaloi	Ibaloy	ibal1244	16.4263	120.695	PPh	5
*saq(e)gid	touch or brush against	pa-sagíd-an	to hurt the feelings of; offend, wound	Iloko	Ilokano	ilok1237	15.9361	120.993	PPh	5
*saq(e)gid	touch or brush against	sagid	to pass by	Maranao	Maranao	mara1404	7.79414	124.175	PPh	5
*saq(e)gid	touch or brush against	mag-ságʔid	to rub against, brush against (as a water buffalo rubbing against a post)	Masbatenyo	Masbatenyo	masb1238	12.21453	123.63579	PPh	5
*sarijsij	approach or strike from the side or at an oblique angle	salídsid	to slice thinly, cut near or on the surface	Aklanon	Aklanon	akla1240	11.55432	122.35413	PPh	5
*sarijsij	approach or strike from the side or at an oblique angle	salidsid	to go or take something along the edge of something; to skid, slide in doing a curve (as truck on a slippery road)	Cebuano	Cebuano	cebu1242	8.38799	124.367	PPh	5
*sarijsij	approach or strike from the side or at an oblique angle	ag-sarigsíg	to move in a half circle; strut; attack from the side (cocks)	Iloko	Ilokano	ilok1237	15.9361	120.993	PPh	5
*sarijsij	approach or strike from the side or at an oblique angle	men-salidsíd	to turn around the man; to sidle around the hen (the woman around the man in dances; the cock around the hen)	Kankanaey	Kankanaey	kank1243	16.8548	120.689	PPh	5
*sarijsij	approach or strike from the side or at an oblique angle	seridsid	to move at an angle from above to below, as of the rain; to blow in at an angle; to jab down with a spear at an angle	Western Bukidnon Manobo	Manobo (Western Bukidnon)	west2555	7.6682	124.825	PPh	5
*saŋ(e)lád	to run aground, be beached, of a boat	ma-taŋlad	to run aground on rocks, coral, or sand; for a boat to run over a rock in shallow water	Agutaynen	Agutaynen	agut1237	10.5328	119.655	PPh	5
*saŋ(e)lád	to run aground, be beached, of a boat	sáŋead	to run aground (ship)	Aklanon	Aklanon	akla1240	11.55432	122.35413	PPh	5
*saŋ(e)lád	to run aground, be beached, of a boat	saŋlád	run aground, stranded on the sand	Cebuano	Cebuano	cebu1242	8.38799	124.367	PPh	5
*saŋ(e)lád	to run aground, be beached, of a boat	ma-i-saŋlád	to strand, hit the bottom, ground	Iloko	Ilokano	ilok1237	15.9361	120.993	PPh	5
*saŋ(e)lád	to run aground, be beached, of a boat	mag-saŋlád	for a vessel to run aground	Tausug	Tausug	taus1251	5.12236	118.88	PPh	5
*sebseb	to fall forward	ma-sebseb	to fall on one’s face	Agutaynen	Agutaynen	agut1237	10.5328	119.655	PPh	5
*sebseb	to fall forward	súbsub	to be headed downwards; dip; fall headlong; have the front down	Aklanon	Aklanon	akla1240	11.55432	122.35413	PPh	5
*sebseb	to fall forward	mag-subsób	to fall forward	Bikol	Bikol	biko1240			PPh	5
*sebseb	to fall forward	sobsob	to fall into (as water)	Mansaka	Mansaka	mans1262	6.79221	126.181	PPh	5
*sebseb	to fall forward	sibsíb	sunset; to set (referring to the sun)	Tagalog	Tagalog	taga1270	14.06	121.747	PPh	5
*sibukaw	the sappan tree: Caesalpinia sappan L.	sibokaw	a type of tree with red wood; it can be used for medicinal purposes, and is also used for tool handles	Agutaynen	Agutaynen	agut1237	10.5328	119.655	PPh	5
*sibukaw	the sappan tree: Caesalpinia sappan L.	sibúkaw	small tree with scattered prickles, the wood of which is used in boat building: Caesalpinia sappan	Cebuano	Cebuano	cebu1242	8.38799	124.367	PPh	5
*sibukaw	the sappan tree: Caesalpinia sappan L.	sibúkaw	a tree (Caesalpinia sappan Linn.); the wood shavings are mixed with water and slaked lime to make a much-used decorative red paint or dye	Hanunoo	Hanunóo	hanu1241	12.4159	121.221	PPh	5
*sibukaw	the sappan tree: Caesalpinia sappan L.	sibúkaw	species of small tree: Caesalpinia sp.	Iloko	Ilokano	ilok1237	15.9361	120.993	PPh	5
*sibukaw	the sappan tree: Caesalpinia sappan L.	sibukaw	the sappan tree: Caesalpinia sappan L.	Maranao	Maranao	mara1404	7.79414	124.175	PPh	5
*simut	take all that remains	simút	to be all used up, as salt	Bontok	Bontok	bont1247	17.09386	121.02662	PPh	5
*simut	take all that remains	ma-simút	to have nothing left	Iloko	Ilokano	ilok1237	15.9361	120.993	PPh	5
*simut	take all that remains	simut	to take all that remains (as of someone getting all the rest of the unharvested grain)	Mansaka	Mansaka	mans1262	6.79221	126.181	PPh	5
*simut	take all that remains	simót	to gather food particles left on one’s plate by scraping plate with finger and eating every morsel; person having barely enough to eat	Pangasinan	Pangasinan	pang1290	15.9377	120.365	PPh	5
*simut	take all that remains	mag-simót	to scrape together or collect anything and everything left over	Tagalog	Tagalog	taga1270	14.06	121.747	PPh	5
*sipsíp	to cut grass or weeds, as in preparing a field for planting	sipsíp	cut something with long sweeping strokes with a bladed instrument	Cebuano	Cebuano	cebu1242	8.38799	124.367	PPh	5
*sipsíp	to cut grass or weeds, as in preparing a field for planting	hiphip	for someone to clean a dry pondfield or seedbed of weeds, stubble, or vegetation with the use of a suitable implement, as a digging stick or sickle (done during the preparation of seedbeds and fields for planting and transplanting)	Mayoyao Ifugao	Ifugaw	mayo1262	16.9984	121.29	PPh	5
*sipsíp	to cut grass or weeds, as in preparing a field for planting	hiphip	for someone to clean a dry pondfield or seedbed of weeds, stubble, or vegetation with the use of a suitable implement, as a digging stick or sickle (done during the preparation of seedbeds and fields for planting and transplanting)	Batad Ifugao	Ifugaw (Batad)	bata1298	16.8266	121.23	PPh	5
*sipsíp	to cut grass or weeds, as in preparing a field for planting	sipsip	to cut (as grass)	Mansaka	Mansaka	mans1262	6.79221	126.181	PPh	5
*sipsíp	to cut grass or weeds, as in preparing a field for planting	sipsíp	to pluck off feathers; cut grass close to the ground; close shaven	Pangasinan	Pangasinan	pang1290	15.9377	120.365	PPh	5
*siŋal	a wedge	mag-siŋál	to place a wedge under; to insert a wedge; to insert something through a narrow slit	Bikol	Bikol	biko1240			PPh	5
*siŋal	a wedge	síŋal	to push firewood into a fire	Bontok	Bontok	bont1247	17.09386	121.02662	PPh	5
*siŋal	a wedge	i-síŋal	to insert (a wedge, etc.)	Iloko	Ilokano	ilok1237	15.9361	120.993	PPh	5
*siŋal	a wedge	mag-siŋal	to put a wedge in (something), shim (something)	Tausug	Tausug	taus1251	5.12236	118.88	PPh	5
*siŋal	a wedge	siŋal	a shim, any object (paper, wood) one puts under something to prop it up	Yakan	Yakan	yaka1277	6.531023	122.021729	PPh	5
*suRud	to push	sulud	to push	Sarangani Blaan	Bilaan (Sarangani)	sara1326	6.03691	125.354	PPh	5
*suRud	to push	sulud	to push	Koronadal Blaan	Blaan	koro1310	6.20529	125.007	PPh	5
*suRud	to push	soŋgod	push, move, shove	Maranao	Maranao	mara1404	7.79414	124.175	PPh	5
*suRud	to push	suhudəɁ	to push	Sangir	Sangir	sang1336	3	125.5	PPh	5
*suRud	to push	sužuda	to push	Talaud	Talaud	tala1285	4.11846	126.795	PPh	5
*sub(e)liq	to borrow; to inherit	tobli	to rob; to steal, take something that is not yours (lit. to inherit it); for a man to have an affair with another man’s wife (lit. to steal or inherit someone’s wife); for a person to inherit something; the thing inherited	Agutaynen	Agutaynen	agut1237	10.5328	119.655	PPh	5
*sub(e)liq	to borrow; to inherit	pa-núbliʔ	inheritance	Aklanon	Aklanon	akla1240	11.55432	122.35413	PPh	5
*sub(e)liq	to borrow; to inherit	maŋ-sublíʔ	to go around borrowing things; to be a borrower	Bikol	Bikol	biko1240			PPh	5
*sub(e)liq	to borrow; to inherit	tubli	to borrow	Central Tagbanwa	Central Tagbanwa	cent2090	10.6519	119.338	PPh	5
*sub(e)liq	to borrow; to inherit	mag-súbliʔ	to inherit	Hiligaynon	Hiligaynon	hili1240	10.4018	122.974	PPh	5
*sugud	rush forward, charge	s<om>ogod	to continue on going; to go directly somewhere or to somebody, with no delay; to rush to confront or challenge somebody about a disagreement	Agutaynen	Agutaynen	agut1237	10.5328	119.655	PPh	5
*sugud	rush forward, charge	sugud	to start, begin (to do something)	Talaandig-Binukid	Binukid	binu1244	8.15933	124.892	PPh	5
*sugud	rush forward, charge	suǥud	to begin something	Western Bukidnon Manobo	Manobo (Western Bukidnon)	west2555	7.6682	124.825	PPh	5
*sugud	rush forward, charge	sogod	to go all around (as someone going all around a house or the village)	Mansaka	Mansaka	mans1262	6.79221	126.181	PPh	5
*sugud	rush forward, charge	mag-súgúr-an	to stampede; to make a general rush	Tagalog	Tagalog	taga1270	14.06	121.747	PPh	5
*suku₂	to surrender	hoko	to surrender	Abenlen Ayta	Ayta Abellan	aben1249	15.4131	120.2	PPh	5
*suku₂	to surrender	mag-súkoʔ	to surrender, capitulate	Bikol	Bikol	biko1240			PPh	5
*suku₂	to surrender	man-soko	to surender, give up (as an army, dissidents submitting to the law, boxer giving up a fight)	Ibaloi	Ibaloy	ibal1244	16.4263	120.695	PPh	5
*suku₂	to surrender	on-súko	to corner	Pangasinan	Pangasinan	pang1290	15.9377	120.365	PPh	5
*suku₂	to surrender	súkoʔ	surrender; the act of surrendering	Tagalog	Tagalog	taga1270	14.06	121.747	PPh	5
*sumbuŋ	to accuse, to inform on someone	homboŋ	to tell on, to report	Abenlen Ayta	Ayta Abellan	aben1249	15.4131	120.2	PPh	5
*sumbuŋ	to accuse, to inform on someone	i-sumbóŋ	to tattle or squeal about; to report about	Bikol	Bikol	biko1240			PPh	5
*sumbuŋ	to accuse, to inform on someone	i-sumbuŋ	to accuse, denounce, tattle on	Pampanga	Kapampangan	pamp1243	14.9603	120.502	PPh	5
*sumbuŋ	to accuse, to inform on someone	sumbuŋ	to accuse	Western Bukidnon Manobo	Manobo (Western Bukidnon)	west2555	7.6682	124.825	PPh	5
*sumbuŋ	to accuse, to inform on someone	sumbóŋ	accusation, complaint	Tagalog	Tagalog	taga1270	14.06	121.747	PPh	5
*sumpuŋ	whim, caprice, sudden change of mood; moodiness	súmpoŋ	to ‘blow up’, get/become hot-headed	Aklanon	Aklanon	akla1240	11.55432	122.35413	PPh	5
*sumpuŋ	whim, caprice, sudden change of mood; moodiness	hompoŋ	to be attacked by an illness or (evil spirit)	Abenlen Ayta	Ayta Abellan	aben1249	15.4131	120.2	PPh	5
*sumpuŋ	whim, caprice, sudden change of mood; moodiness	sumpúŋ	to be in one of one’s bad moods, have one’s sickness or fit come over one	Cebuano	Cebuano	cebu1242	8.38799	124.367	PPh	5
*sumpuŋ	whim, caprice, sudden change of mood; moodiness	sompoŋ	to become depressed again; to have recurring pain or feelings	Mansaka	Mansaka	mans1262	6.79221	126.181	PPh	5
*sumpuŋ	whim, caprice, sudden change of mood; moodiness	sumpóŋ	whim, caprice, sudden change of mind without any reason; mild mania; a kind of insanity characterized by great excitement	Tagalog	Tagalog	taga1270	14.06	121.747	PPh	5
*sutsut₃	to hiss to get attention	sutsút	to attract someone’s attention with a low, interrupted hissing sound; the hissing or slurping sound of this sort	Cebuano	Cebuano	cebu1242	8.38799	124.367	PPh	5
*sutsut₃	to hiss to get attention	mag-sútsut	to make a hissing sound to call attention	Hiligaynon	Hiligaynon	hili1240	10.4018	122.974	PPh	5
*sutsut₃	to hiss to get attention	sutsút	hissing sound used to call attention	Iloko	Ilokano	ilok1237	15.9361	120.993	PPh	5
*sutsut₃	to hiss to get attention	sutsót	hiss; the sound made when trying to attract the attentionof someone or when calling for silence; hiss, a whistling sound	Tagalog	Tagalog	taga1270	14.06	121.747	PPh	5
*sutsut₃	to hiss to get attention	sussút	a soft whistle to get someone’s attention	Yogad	Yogad	yoga1237	16.7015	121.718	PPh	5
*sáŋu	to scent, as an animal following prey	sáŋo	to scent (animal using nose to seek or track prey)	Central Cagayan Agta	Agta (Central Cagayan)	cent2084	17.9571	121.857	PPh	5
*sáŋu	to scent, as an animal following prey	sáŋo	to scent (animal using nose to seek or track prey)	Dupaninan Agta	Agta (Eastern)	dupa1235	17.3748	122.188	PPh	5
*sáŋu	to scent, as an animal following prey	sáŋo	odor, smell; whiff	Bikol	Bikol	biko1240			PPh	5
*sáŋu	to scent, as an animal following prey	sáŋo	to scent (of an animal using the nose to seek or track prey)	Casiguran-Nagtipunan Agta	Casiguran Dumagat	casi1235	16.2176	121.878	PPh	5
*sáŋu	to scent, as an animal following prey	saŋo-aʔ	smell, odor	Maranao	Maranao	mara1404	7.79414	124.175	PPh	5
*síŋin	conjoined fruits; Siamese twins	hiŋin	twins	Abenlen Ayta	Ayta Abellan	aben1249	15.4131	120.2	PPh	5
*síŋin	conjoined fruits; Siamese twins	síŋin	fruits, ordinarily separate, joined together in growth with a common continuous skin; Siamese twins	Cebuano	Cebuano	cebu1242	8.38799	124.367	PPh	5
*síŋin	conjoined fruits; Siamese twins	síŋin	twins	Iloko	Ilokano	ilok1237	15.9361	120.993	PPh	5
*síŋin	conjoined fruits; Siamese twins	síŋin	twins	Isnag	Isneg	isna1241	18.2139	121.16	PPh	5
*síŋin	conjoined fruits; Siamese twins	siŋín	twin	Pangasinan	Pangasinan	pang1290	15.9377	120.365	PPh	5
*síŋit	forking, bifurcation	ka-siŋít-an	the fork in a river or road	Bikol	Bikol	biko1240			PPh	5
*síŋit	forking, bifurcation	síŋit	posts of a granary or house used to support the girders [girders supporting the floor joists]; little fork	Iloko	Ilokano	ilok1237	15.9361	120.993	PPh	5
*síŋit	forking, bifurcation	pa-siñit-en	to insert	Itbayat	Itbayaten	ivat1242	20.77	121.85	PPh	5
*síŋit	forking, bifurcation	síŋit	to slip into a narrow crack	Pampanga	Kapampangan	pamp1243	14.9603	120.502	PPh	5
*síŋit	forking, bifurcation	síŋit	groin; the hollow on either side of the body where the thigh joins the abdomen	Tagalog	Tagalog	taga1270	14.06	121.747	PPh	5
*súbaq	to go upstream, ascend a river	súbaɁ	river; go upstream or to the hinterland	Cebuano	Cebuano	cebu1242	8.38799	124.367	PPh	5
*súbaq	to go upstream, ascend a river	ag-súba	to be on the verge of death	Iloko	Ilokano	ilok1237	15.9361	120.993	PPh	5
*súbaq	to go upstream, ascend a river	sóbaɁ	to go upstream	Mansaka	Mansaka	mans1262	6.79221	126.181	PPh	5
*súbaq	to go upstream, ascend a river	sobaɁ	follow course of river	Maranao	Maranao	mara1404	7.79414	124.175	PPh	5
*súbaq	to go upstream, ascend a river	súba	to go upstream, against the current	Pangasinan	Pangasinan	pang1290	15.9377	120.365	PPh	5
*súrut	follow, obey, agree with	ma-surót	one after the other, at close intervals; successive	Bikol	Bikol	biko1240			PPh	5
*súrut	follow, obey, agree with	ʔi-súlut	to follow a trail; to believe; to obey; to copy; to follow with	Bontok	Bontok	bont1247	17.09386	121.02662	PPh	5
*súrut	follow, obey, agree with	ma-súrut	closely packed, jammed together	Hanunoo	Hanunóo	hanu1241	12.4159	121.221	PPh	5
*súrut	follow, obey, agree with	súrot	to follow; pursue; obey; pledge allegiance to; yield; keep the mind upon; understand	Iloko	Ilokano	ilok1237	15.9361	120.993	PPh	5
*súrut	follow, obey, agree with	sorot	agreement, agree, fit (as two people who are fit for one another)	Maranao	Maranao	mara1404	7.79414	124.175	PPh	5
*tabun₁	kind of bird that buries its eggs deep in the sand	tabón	bird species which buries its eggs deep in the sand	Bikol	Bikol	biko1240			PPh	5
*tabun₁	kind of bird that buries its eggs deep in the sand	tábun	small white heron often found perching on the backs of water buffaloes, eating insects	Cebuano	Cebuano	cebu1242	8.38799	124.367	PPh	5
*tabun₁	kind of bird that buries its eggs deep in the sand	tábon	a kind of bird	Iloko	Ilokano	ilok1237	15.9361	120.993	PPh	5
*tabun₁	kind of bird that buries its eggs deep in the sand	tabon	kind of bird that when laying an egg digs a hole in the ground and lays its egg in the hole	Mansaka	Mansaka	mans1262	6.79221	126.181	PPh	5
*tabun₁	kind of bird that buries its eggs deep in the sand	tabun	a type of quail a little smaller than a chicken, which lays eggs in sandy holes it digs	Tausug	Tausug	taus1251	5.12236	118.88	PPh	5
*tag(e)kés	wrap around tightly	tágkos	binder, a piece of cloth wrapped around a painful part of the body, usually head or waist	Aklanon	Aklanon	akla1240	11.55432	122.35413	PPh	5
*tag(e)kés	wrap around tightly	tagkús	fasten something to something with a knotted cord; tie into a loop that easily gets undone; tie something around something	Cebuano	Cebuano	cebu1242	8.38799	124.367	PPh	5
*tag(e)kés	wrap around tightly	tagkes	tether	Western Bukidnon Manobo	Manobo (Western Bukidnon)	west2555	7.6682	124.825	PPh	5
*tag(e)kés	wrap around tightly	tagkéh	girdle, anything tied around the waist	Botolan Sambal	Sambal	boto1242	15.2315	120.164	PPh	5
*tag(e)kés	wrap around tightly	tagkéh	girdle, anything tied around the waist	Botolan Sambal	Sambal (Botolan)	boto1242	15.2315	120.164	PPh	5
*takíp	a cover; to cover	takíp	join flat things one on top of the other, or at their edges	Cebuano	Cebuano	cebu1242	8.38799	124.367	PPh	5
*takíp	a cover; to cover	takíp	cover of a container, e.g. a basket which has a fitting cover	Mayoyao Ifugao	Ifugaw	mayo1262	16.9984	121.29	PPh	5
